,count,like,link,program,title,crawling_day,crawling_time,genre,personal
2807,"75,854",72,https://tv.naver.com/v/13271618/list/67096,JTBC뉴스,"차명진 통합당 후보, TV토론서 또 '세월호 막말' 파문",2020.04.09,9,뉴스,0
2808,"26,153",32,https://tv.naver.com/v/13274702/list/67096,백종원의 골목식당,‘하나부터 열까지’ 치막집에 세세하게 알려주는 백종원!,2020.04.09,9,예능,0
2809,"87,712",95,https://tv.naver.com/v/13272564/list/67096,JTBC뉴스,어린이집 CCTV 영상엔…오전부터 시작된 원장의 폭행,2020.04.09,9,뉴스,0
2810,"99,233",301,https://tv.naver.com/v/13273842/list/67096,하트시그널 시즌3,이미 인우에게 마음이 있는 지현! 그럼에도 다른 선물을 고른 이유는?,2020.04.09,9,예능,0
2811,"82,438",10,https://tv.naver.com/v/13273845/list/67096,SBS뉴스,[여론조사] 미래한국 24.2% vs 더시민 23.2%…열린당 하락,2020.04.09,9,뉴스,0
2812,"25,010","1,122",https://tv.naver.com/v/13274949/list/67096,라디오스타,찢겨버린 찬또백과..ㅠㅠ👨‍🎓😭 ＂여긴 어디 나는 누구...?＂,2020.04.09,9,예능,0
2813,"331,197","6,729",https://tv.naver.com/v/13207000/list/67096,불후의 명곡2 전설을 노래하다,송가인 - 정말 좋았네,2020.04.09,9,예능,0
2814,"46,539",48,https://tv.naver.com/v/13273437/list/67096,JTBC뉴스,보험사 소송에…유족들 '억대 빚더미' 앉게 된 사연은,2020.04.09,9,뉴스,0
2815,"1,295,911","34,385",https://tv.naver.com/v/13205045/list/67096,쇼! 음악중심,임영웅 -이제 나만 믿어요 (Im Yeongung -이제 나만 믿어요),2020.04.09,9,예능,0
2816,"22,299",292,https://tv.naver.com/v/13274755/list/67096,라디오스타,수영장 인기 만점! 수영 강사를 했던 장민호~!,2020.04.09,9,예능,0
2817,"26,090","1,333",https://tv.naver.com/v/13275032/list/67096,라디오스타,임영웅이 표정 연습을 많이 하는 이유..ㅠㅠ,2020.04.09,9,예능,0
2818,"21,208",578,https://tv.naver.com/v/13274756/list/67096,라디오스타,영탁의 데뷔를 반대했던 새싹 커터🌱✂ 장민호!,2020.04.09,9,예능,0
2819,"35,992",35,https://tv.naver.com/v/13273125/list/67096,JTBC뉴스,"총선 앞두고 터져나온 '막말'…통합당, 진화 나섰지만",2020.04.09,9,뉴스,0
2820,"45,072",35,https://tv.naver.com/v/13272758/list/67096,JTBC뉴스,"신천지 31번 환자, 아직 병원에…국가부담 진료비 '산더미'",2020.04.09,9,뉴스,0
2821,"18,622",481,https://tv.naver.com/v/13275341/list/67096,라디오스타,장민호가 부르는 ＂상사화＂♪♬,2020.04.09,9,예능,0
2822,"10,192",29,https://tv.naver.com/v/13273291/list/67096,리그 오브 레전드 네이버스포츠,APK vs GEN 2세트,2020.04.09,9,기타,0
2823,"20,777",875,https://tv.naver.com/v/13274579/list/67096,라디오스타,＂변함없는 이 길을~＂ 보노보노 엔딩곡을 영탁이 불렀다고??,2020.04.09,9,예능,0
2824,"21,236","1,258",https://tv.naver.com/v/13275074/list/67096,라디오스타,트로트 眞과 예능 眞의 매력 어필!♥♥,2020.04.09,9,예능,0
2825,"21,987",701,https://tv.naver.com/v/13275111/list/67096,라디오스타,임원을 놓쳐본 적이 없는 찬원 ＂이찬원 뽑야줘요 땡벌~!＂,2020.04.09,9,예능,0
2826,"20,698",864,https://tv.naver.com/v/13274815/list/67096,라디오스타,영탁의 성공을 미리 예견한 어머니! ＂잘 될 거니까 내버려 둬~＂,2020.04.09,9,예능,0
2827,"15,906",25,https://tv.naver.com/v/13275160/list/67096,백종원의 골목식당,"백종원×정인선, 3주 만에 불막창 시식! 과연 그 맛은?",2020.04.09,9,예능,0
2828,"14,798",17,https://tv.naver.com/v/13275161/list/67096,백종원의 골목식당,"백종원, 과정은 간단해지고 양념도 더 잘 밴 ‘불막창 솔루션’",2020.04.09,9,예능,0
2829,"18,986",123,https://tv.naver.com/v/13274325/list/67096,트롯신이 떴다,빛나는 역주행 신화 쓰고 있는 ‘남진 -  나야 나’,2020.04.09,9,예능,0
2830,"41,238",45,https://tv.naver.com/v/13271626/list/67096,JTBC뉴스,"통합당, 연이은 후보 막말 논란…차명진·김대호 '제명'",2020.04.09,9,뉴스,0
2831,"24,936",888,https://tv.naver.com/v/13274583/list/67096,라디오스타,귀염 뽀짝 뿔테 찬또 ＂연애 하고 싶어서 렌즈를...♨＂,2020.04.09,9,예능,0
2832,"18,687",859,https://tv.naver.com/v/13274950/list/67096,라디오스타,말투가 구수~한 게 매력인 찬원! ＂우리는 미스'타'트롯!＂,2020.04.09,9,예능,0
2833,"22,153",790,https://tv.naver.com/v/13274581/list/67096,라디오스타,영탁 쓰앵님의 하품 창법! ＂흐어어어엉~＂,2020.04.09,9,예능,0
2834,"19,657","1,232",https://tv.naver.com/v/13275234/list/67096,라디오스타,꾸안꾸 패션을 추구하는 임영웅! (ft.꾸린내 안 꾸린내~),2020.04.09,9,예능,0
2835,"40,197",5,https://tv.naver.com/v/13276651/list/67096,연합뉴스TV,[선택 4·15] 스포츠스타·배우·딸 삼총사…총선 뛰는 가족들,2020.04.09,9,뉴스,0
2836,"97,123",217,https://tv.naver.com/v/13272023/list/67096,SPOTV,[박지성 최고의 순간7] 풀럼 vs 맨유 경기 하이라이트,2020.04.09,9,스포츠,0
2837,"16,094",230,https://tv.naver.com/v/13274902/list/67096,라디오스타,효자 장민호의 서프라이즈 이벤트! ＂되게 감동스럽더라고요😍＂,2020.04.09,9,예능,0
2838,"15,596",199,https://tv.naver.com/v/13274652/list/67096,라디오스타,운명처럼 트로트를 만난 장민호 ＂트로트 아니면 하지 말아야지!＂,2020.04.09,9,예능,0
2839,"16,269",31,https://tv.naver.com/v/13274654/list/67096,백종원의 골목식당,"“처음엔 다 어색한 거에유” 백종원, 습관에 대한 진심 어린 조언",2020.04.09,9,예능,0
2840,"15,983",32,https://tv.naver.com/v/13275696/list/67096,이건의 발품스토리 TV,[간밤현지1면]'영국 언론 도배' 손흥민 군인 합성 사진 '팩트체크!',2020.04.09,9,스포츠,1
2841,"16,348",232,https://tv.naver.com/v/13274703/list/67096,라디오스타,첫 번째 앨범 폭망 후 장민호에게 나타난 은인! ＂콘셉트를 바꾸는 게 어때?＂,2020.04.09,9,예능,0
2842,"18,195",216,https://tv.naver.com/v/13275112/list/67096,라디오스타,살짝 민망한 장민호의 무대 습관! (ft.김구라의 해결법!),2020.04.09,9,예능,0
2843,"21,211","1,324",https://tv.naver.com/v/13274814/list/67096,라디오스타,어머니의 차를 바꿔드리고 싶은 효자 임영웅!,2020.04.09,9,예능,0
2844,"36,160",148,https://tv.naver.com/v/13274808/list/67096,하트시그널 시즌3,♨숨막히는 전쟁♨ 지현에게 휴지가 필요하자 동시에 반응하는 인우 & 의동!,2020.04.09,9,예능,0
2845,"6,808",10,https://tv.naver.com/v/13276606/list/67096,뉴스는 YTN,日 '긴급사태 선언' 다음 날...하루 확진자 5백 명↑,2020.04.09,9,뉴스,0
2846,"89,750","5,065",https://tv.naver.com/v/13264701/list/67096,라디오스타,[선공개] 임영웅이 밝히는 '팬심저격'의 비밀?!,2020.04.09,9,예능,0
2847,"20,096",835,https://tv.naver.com/v/13275075/list/67096,라디오스타,얼떨결에 비혼 선언을 한 영탁?! ＂이거 언제까지 지켜야...ㅠㅠ＂,2020.04.09,9,예능,0
2848,"8,472",3,https://tv.naver.com/v/13276442/list/67096,KBS뉴스,강남 유흥업소 확진자 접촉자 전원 검사…유흥업소 400여 곳 사실상 영업 중지,2020.04.09,9,뉴스,0
2849,"18,081",802,https://tv.naver.com/v/13274580/list/67096,라디오스타,＂가수 안 하려고 했어요.＂ 생계를 위해 겸임 교수를 했던 영탁,2020.04.09,9,예능,0
2850,"12,948",110,https://tv.naver.com/v/13275164/list/67096,하트시그널 시즌3,＂그 바람이 내가 되길＂ 순수 영혼 의동의 감동X100 시그널 일기! ,2020.04.09,9,예능,0
2851,"28,956",25,https://tv.naver.com/v/13272547/list/67096,JTBC뉴스,9살 동생 구하러 갔던 형까지…울산 아파트 화재 '비극',2020.04.09,9,뉴스,0
2852,"12,218",0,https://tv.naver.com/v/13276452/list/67096,MBC뉴스,"[선택2020] 황교안 ""부적절한 인식""…오늘 대국민 사과",2020.04.09,9,뉴스,0
2853,"17,273",217,https://tv.naver.com/v/13275235/list/67096,라디오스타,이석증에 시달린 장민호 ＂이걸 44년 만에 처음 알았어요.＂,2020.04.09,9,예능,0
2854,"32,128",35,https://tv.naver.com/v/13273406/list/67096,KBS뉴스,[르포] ‘아베 퇴진시위’에 ‘도쿄탈출’까지…日 ‘긴급사태 회의론’ 확산,2020.04.09,9,뉴스,0
2855,"31,214",115,https://tv.naver.com/v/13274816/list/67096,하트시그널 시즌3,"지현이 나타나자 가흔의 표정이 굳었다?! 일편단심 인우냐, 아님 또 다른 인물이냐!",2020.04.09,9,예능,0
2856,"10,584",29,https://tv.naver.com/v/13274951/list/67096,백종원의 골목식당,‘백대표 취향 저격’ 호불호 최강 메뉴! ‘내장 종합 선물 세트’,2020.04.09,9,예능,0
2857,"5,909",5,https://tv.naver.com/v/13274046/list/67096,리그 오브 레전드 네이버스포츠,APK vs GEN 3세트,2020.04.09,9,기타,0
2858,"13,281",588,https://tv.naver.com/v/13275165/list/67096,라디오스타,자주 격렬하게 코 파는 영탁 ＂비염 때문에...👃👆＂,2020.04.09,9,예능,0
2859,"4,784",0,https://tv.naver.com/v/13276467/list/67096,뉴스는 YTN,美 감염자 40만 넘어...뉴욕주 사망자 또 급증,2020.04.09,9,뉴스,0
2860,"19,798",36,https://tv.naver.com/v/13274758/list/67096,백종원의 골목식당,"‘백대표 갸우뚱(?)’ 떡맥집, 짜장 떡볶이에 대체 무슨 일이?!",2020.04.09,9,예능,0
2861,"17,379",886,https://tv.naver.com/v/13275035/list/67096,라디오스타,＂깨물어 주고 싶은걸~♥＂ 라스에서 끼(?)부리는 영탁,2020.04.09,9,예능,0
2862,"22,185",146,https://tv.naver.com/v/13274704/list/67096,하트시그널 시즌3,＂연애 가치관이 비슷하더라고＂ 서로가 통하는걸 알고 있는 의동 & 지현!,2020.04.09,9,예능,0
2863,"35,304",940,https://tv.naver.com/v/13273664/list/67096,그 남자의 기억법,문가영을 보자마자 정신을 잃은 김동욱...＂정신 좀 차려봐요..＂,2020.04.09,9,드라마,0
2864,"4,110",4,https://tv.naver.com/v/13276583/list/67096,뉴스는 YTN,"[날씨] 출근길 어제만큼 쌀쌀, 큰 일교차...대기 건조",2020.04.09,9,뉴스,0
2865,"17,243",981,https://tv.naver.com/v/13274463/list/67096,라디오스타,트로트 홍보 필수 코스 고속도로 휴게소! ＂임영웅은 고속도로 아이돌!＂,2020.04.09,9,예능,0
2866,"4,922",3,https://tv.naver.com/v/13276485/list/67096,MBC뉴스,"日 확진자 '최다'…""英 총리, 안정적 상태""",2020.04.09,9,뉴스,0
2867,"26,541",11,https://tv.naver.com/v/13271855/list/67096,JTBC뉴스,"[2020 우리의 선택] 9일부터 '깜깜이 선거'…여도 야도 ""확실한 과반"" 장담",2020.04.09,9,뉴스,0
2868,"27,317",115,https://tv.naver.com/v/13274953/list/67096,하트시그널 시즌3,두근두근 첫 데이트♥ 여자들이 고른 남자들의 데이트 신청 카드!,2020.04.09,9,예능,0
2869,"13,486",28,https://tv.naver.com/v/13274852/list/67096,백종원의 골목식당,"“난 참 잘해” 백종원, 금방 만든 짜장 떡볶이 맛에 셀프 칭찬☆",2020.04.09,9,예능,0
2870,"9,607",27,https://tv.naver.com/v/13275073/list/67096,백종원의 골목식당,"‘내장 너무 좋아요~’ 정인선×김성주, 내장(?)이몽",2020.04.09,9,예능,0
2871,"3,271",3,https://tv.naver.com/v/13276432/list/67096,뉴스는 YTN,[당당당] 문희상 떠나는 의정부갑...당 보다는 인물 선택,2020.04.09,9,뉴스,0
2872,"23,052",14,https://tv.naver.com/v/13271790/list/67096,JTBC뉴스,"자가격리자, 별도 기표소서 '마감 직전 일괄투표' 유력",2020.04.09,9,뉴스,0
2873,"103,445","5,494",https://tv.naver.com/v/13180420/list/67096,신청곡을 불러드립니다-사랑의 콜센타,✧낭만 가객✧ 김호중 ‘낭만에 대하여’ ♬,2020.04.09,9,예능,0
2874,"17,517",37,https://tv.naver.com/v/13275342/list/67096,백종원의 골목식당,[4월 15일 예고] ‘대세’ 안보현의 소스 클래스는 과연?,2020.04.09,9,예능,0
2875,"12,020",11,https://tv.naver.com/v/13269844/list/67096,리그 오브 레전드 네이버스포츠,DWG vs GRF 1세트,2020.04.09,9,기타,0
2876,"23,976",18,https://tv.naver.com/v/13272058/list/67096,JTBC뉴스,'코로나 직격탄' 외식·항공 카드 공제율 늘린다…5배 ↑,2020.04.09,9,뉴스,0
2877,"16,616","3,565",https://tv.naver.com/v/13271119/list/67096,Show Champion,강다니엘 - 2U (KANGDANIEL - 2U),2020.04.09,9,예능,0
2878,"26,669",21,https://tv.naver.com/v/13271936/list/67096,JTBC뉴스,'전 국민 재난지원금' 운 뗀 총리…고소득자 환수 조건,2020.04.09,9,뉴스,0
2879,"26,740","5,044",https://tv.naver.com/v/13264848/list/67096,쌍용자동차,"G4렉스턴의 새로운 모델, 임영웅을 만나다!",2020.04.09,9,기타,0
2880,"9,542",69,https://tv.naver.com/v/13275162/list/67096,하트시그널 시즌3,천천히... 그리고 섬세하게! 0표 남 의동이 지현에게 움직이기 시작했다?!,2020.04.09,9,예능,0
2881,"23,548","1,269",https://tv.naver.com/v/13272847/list/67096,그 남자의 기억법,선 넘는 꼰머 선배 기자에 이진혁 대신 제압해주는 쎈언니 김슬기♨♨,2020.04.09,9,드라마,0
2882,"3,569",4,https://tv.naver.com/v/13276468/list/67096,뉴스는 YTN,"유럽 확진 70만 명 넘어서...""2차대전 이래 최악 경제 피해""",2020.04.09,9,뉴스,0
2883,"30,883",172,https://tv.naver.com/v/13273836/list/67096,하트시그널 시즌3,의동과 똑같이 '민트초코 맛 아이스크림'을 선택한 지현...? (ft. 희귀 취향),2020.04.09,9,예능,0
2884,"47,367","2,246",https://tv.naver.com/v/13168763/list/67096,라디오스타,《스페셜》 임영웅의 개인기부터 무명 시절 뒷이야기까지 라스 적응기 모음!,2020.04.09,9,예능,0
2885,"29,566",156,https://tv.naver.com/v/13274800/list/67096,하트시그널 시즌3,[민재 & 가흔의 하트 시그널] 러브 라인에 변수는 생길 수 있을까?,2020.04.09,9,예능,0
2886,"26,600",126,https://tv.naver.com/v/13274817/list/67096,하트시그널 시즌3,나를 알아봐 준 의동 VS 외적인 이상형 한결! 민재의 선택은? (ft. 몰표 예상 인물),2020.04.09,9,예능,0
2887,"27,817",143,https://tv.naver.com/v/13275166/list/67096,하트시그널 시즌3,"[4회 예고] 우리들의 첫 데이트, 기다리는 그 사람이 걸어올까요?",2020.04.09,9,예능,0
2888,"17,236",8,https://tv.naver.com/v/13273790/list/67096,SBS뉴스,인사만 해도 '침방울 수천 개'…면 마스크 써도 샌다,2020.04.09,9,뉴스,0
2889,"17,809",11,https://tv.naver.com/v/13273795/list/67096,SBS뉴스,"자가격리 어기고 낚시터 간 남성, 다음 날 또 외출",2020.04.09,9,뉴스,0
2890,"15,940",19,https://tv.naver.com/v/13272923/list/67096,SPOTV,[박지성 최고의 순간8] 첼시 vs 맨유 경기 하이라이트,2020.04.09,9,스포츠,0
2891,"4,101",0,https://tv.naver.com/v/13276677/list/67096,KBS뉴스,"[코로나19 국제뉴스] 이스라엘, 특별기로 한국산 진단 시약 긴급 공수",2020.04.09,9,뉴스,0
2892,"19,697",8,https://tv.naver.com/v/13272642/list/67096,JTBC뉴스,소문 듣고서야 '유흥업소 종사' 파악…거짓말 여부 조사,2020.04.09,9,뉴스,0
2893,"25,011",19,https://tv.naver.com/v/13272123/list/67096,JTBC뉴스,"유흥업소 '접촉자' 더 늘어날 듯…서울, 422곳 휴업명령",2020.04.09,9,뉴스,0
2894,"26,262",40,https://tv.naver.com/v/13272501/list/67096,JTBC뉴스,"우즈베크 ""진정한 친구 알았다""…방역자문 한국에 감사",2020.04.09,9,뉴스,0
2895,"116,324","1,293",https://tv.naver.com/v/13263446/list/67096,날씨가 좋으면 찾아가겠어요,[메이킹] 광대 리프팅은 덤~ 이불씬 비하인드 두 번째 페이지♥,2020.04.09,9,드라마,0
2896,"27,075",13,https://tv.naver.com/v/13273802/list/67096,SBS뉴스,한국인 입국 막은 나라에 우리도 '입국 제한',2020.04.09,9,뉴스,0
2897,"29,647",19,https://tv.naver.com/v/13272394/list/67096,JTBC뉴스,'무증상' 많은데…우한 봉쇄 풀리자 고속도로·역 인산인해,2020.04.09,9,뉴스,0
2898,"4,808",4,https://tv.naver.com/v/13276514/list/67096,뉴스는 YTN,"[날씨] 오늘 출근길 쌀쌀, 큰 일교차...대기 건조",2020.04.09,9,뉴스,0
2899,"10,661",17,https://tv.naver.com/v/13274759/list/67096,백종원의 골목식당,"김성주×정인선, 역대급 매력 남기고 간 매니저 추억 (ft. 컴백 예고?)",2020.04.09,9,예능,0
2900,"1,307,399","34,708",https://tv.naver.com/v/13205045/list/67096,쇼! 음악중심,임영웅 -이제 나만 믿어요 (Im Yeongung -이제 나만 믿어요),2020.04.09,14,예능,0
2901,"243,472","16,867",https://tv.naver.com/v/13270880/list/67096,Show Champion,임영웅 - 이제 나만 믿어요 (Lim Young Woong - Trust in Me),2020.04.09,14,예능,0
2902,"67,542","1,271",https://tv.naver.com/v/13275341/list/67096,라디오스타,장민호가 부르는 ＂상사화＂♪♬,2020.04.09,14,예능,0
2903,"70,497",213,https://tv.naver.com/v/13274816/list/67096,하트시그널 시즌3,"지현이 나타나자 가흔의 표정이 굳었다?! 일편단심 인우냐, 아님 또 다른 인물이냐!",2020.04.09,14,예능,0
2904,"38,871",438,https://tv.naver.com/v/13278791/list/67096,ISU 피겨스케이팅,이것이 피겨입니다! 모든 관중이 기립한 김연아의 연기 [2013 세계선수권 프리],2020.04.09,14,스포츠,0
2905,"182,162","5,309",https://tv.naver.com/v/13274959/list/67096,라디오스타,이찬원이 부르는 ＂계단말고 엘리베이터＂♪♬,2020.04.09,14,예능,0
2906,"67,079","2,853",https://tv.naver.com/v/13274814/list/67096,라디오스타,어머니의 차를 바꿔드리고 싶은 효자 임영웅!,2020.04.09,14,예능,0
2907,"163,416","4,675",https://tv.naver.com/v/13274799/list/67096,라디오스타,영탁이 부르는 ＂찐이야＂♪♬,2020.04.09,14,예능,0
2908,"57,123",200,https://tv.naver.com/v/13274953/list/67096,하트시그널 시즌3,두근두근 첫 데이트♥ 여자들이 고른 남자들의 데이트 신청 카드!,2020.04.09,14,예능,0
2909,"95,416",105,https://tv.naver.com/v/13272501/list/67096,JTBC뉴스,"우즈베크 ""진정한 친구 알았다""…방역자문 한국에 감사",2020.04.09,14,뉴스,0
2910,"63,325",212,https://tv.naver.com/v/13274808/list/67096,하트시그널 시즌3,♨숨막히는 전쟁♨ 지현에게 휴지가 필요하자 동시에 반응하는 인우 & 의동!,2020.04.09,14,예능,0
2911,"45,604",476,https://tv.naver.com/v/13274755/list/67096,라디오스타,수영장 인기 만점! 수영 강사를 했던 장민호~!,2020.04.09,14,예능,0
2912,"45,749","1,466",https://tv.naver.com/v/13274949/list/67096,라디오스타,찢겨버린 찬또백과..ㅠㅠ👨‍🎓😭 ＂여긴 어디 나는 누구...?＂,2020.04.09,14,예능,0
2913,"333,694","6,765",https://tv.naver.com/v/13207000/list/67096,불후의 명곡2 전설을 노래하다,송가인 - 정말 좋았네,2020.04.09,14,예능,0
2914,"183,823",67,https://tv.naver.com/v/13271849/list/67096,JTBC뉴스,[2020 우리의 선택] [여론조사] '광진을' 고민정 49.6% vs 오세훈 39.4%,2020.04.09,14,뉴스,0
2915,"38,812","1,062",https://tv.naver.com/v/13274815/list/67096,라디오스타,영탁의 성공을 미리 예견한 어머니! ＂잘 될 거니까 내버려 둬~＂,2020.04.09,14,예능,0
2916,"85,117",173,https://tv.naver.com/v/13274904/list/67096,하트시그널 시즌3,하트 시그널 최초로 나온 셋째 날 몰표! 입주자들의 세 번째 러브 라인은?,2020.04.09,14,예능,0
2917,"26,844",5,https://tv.naver.com/v/13279649/list/67096,JTBC뉴스,보험사 소송에…유족들 '억대 빚더미' 앉게 된 사연은,2020.04.09,14,뉴스,0
2918,"40,353",943,https://tv.naver.com/v/13275111/list/67096,라디오스타,임원을 놓쳐본 적이 없는 찬원 ＂이찬원 뽑야줘요 땡벌~!＂,2020.04.09,14,예능,0
2919,"93,873",95,https://tv.naver.com/v/13271618/list/67096,JTBC뉴스,"차명진 통합당 후보, TV토론서 또 '세월호 막말' 파문",2020.04.09,14,뉴스,0
2920,"118,522",349,https://tv.naver.com/v/13273842/list/67096,하트시그널 시즌3,이미 인우에게 마음이 있는 지현! 그럼에도 다른 선물을 고른 이유는?,2020.04.09,14,예능,0
2921,"43,616","1,116",https://tv.naver.com/v/13274583/list/67096,라디오스타,귀염 뽀짝 뿔테 찬또 ＂연애 하고 싶어서 렌즈를...♨＂,2020.04.09,14,예능,0
2922,"36,229",787,https://tv.naver.com/v/13274756/list/67096,라디오스타,영탁의 데뷔를 반대했던 새싹 커터🌱✂ 장민호!,2020.04.09,14,예능,0
2923,"45,018","1,863",https://tv.naver.com/v/13275032/list/67096,라디오스타,임영웅이 표정 연습을 많이 하는 이유..ㅠㅠ,2020.04.09,14,예능,0
2924,"33,831",343,https://tv.naver.com/v/13275112/list/67096,라디오스타,살짝 민망한 장민호의 무대 습관! (ft.김구라의 해결법!),2020.04.09,14,예능,0
2925,"29,526",359,https://tv.naver.com/v/13274902/list/67096,라디오스타,효자 장민호의 서프라이즈 이벤트! ＂되게 감동스럽더라고요😍＂,2020.04.09,14,예능,0
2926,"40,582",193,https://tv.naver.com/v/13274800/list/67096,하트시그널 시즌3,[민재 & 가흔의 하트 시그널] 러브 라인에 변수는 생길 수 있을까?,2020.04.09,14,예능,0
2927,"35,828","1,059",https://tv.naver.com/v/13274579/list/67096,라디오스타,＂변함없는 이 길을~＂ 보노보노 엔딩곡을 영탁이 불렀다고??,2020.04.09,14,예능,0
2928,"32,178","1,099",https://tv.naver.com/v/13274950/list/67096,라디오스타,말투가 구수~한 게 매력인 찬원! ＂우리는 미스'타'트롯!＂,2020.04.09,14,예능,0
2929,"34,833","1,784",https://tv.naver.com/v/13275234/list/67096,라디오스타,꾸안꾸 패션을 추구하는 임영웅! (ft.꾸린내 안 꾸린내~),2020.04.09,14,예능,0
2930,"36,164","1,749",https://tv.naver.com/v/13275074/list/67096,라디오스타,트로트 眞과 예능 眞의 매력 어필!♥♥,2020.04.09,14,예능,0
2931,"20,378",176,https://tv.naver.com/v/13275164/list/67096,하트시그널 시즌3,＂그 바람이 내가 되길＂ 순수 영혼 의동의 감동X100 시그널 일기! ,2020.04.09,14,예능,0
2932,"32,472",343,https://tv.naver.com/v/13275235/list/67096,라디오스타,이석증에 시달린 장민호 ＂이걸 44년 만에 처음 알았어요.＂,2020.04.09,14,예능,0
2933,"32,425",48,https://tv.naver.com/v/13275160/list/67096,백종원의 골목식당,"백종원×정인선, 3주 만에 불막창 시식! 과연 그 맛은?",2020.04.09,14,예능,0
2934,"31,292",189,https://tv.naver.com/v/13274704/list/67096,하트시그널 시즌3,＂연애 가치관이 비슷하더라고＂ 서로가 통하는걸 알고 있는 의동 & 지현!,2020.04.09,14,예능,0
2935,"28,676",242,https://tv.naver.com/v/13274707/list/67096,하트시그널 시즌3,*감동모먼트* 아무도 없는데 혼자 집안일을...? 날개 잃은 천사 정.의.동♥,2020.04.09,14,예능,0
2936,"37,835",967,https://tv.naver.com/v/13274581/list/67096,라디오스타,영탁 쓰앵님의 하품 창법! ＂흐어어어엉~＂,2020.04.09,14,예능,0
2937,"104,139",111,https://tv.naver.com/v/13272564/list/67096,JTBC뉴스,어린이집 CCTV 영상엔…오전부터 시작된 원장의 폭행,2020.04.09,14,뉴스,0
2938,"84,006",142,https://tv.naver.com/v/13275340/list/67096,백종원의 골목식당,"치막집 사장님, 치킨을 포기할 수 없는 이유 “손님들 때문에”",2020.04.09,14,예능,0
2939,"27,866",349,https://tv.naver.com/v/13274703/list/67096,라디오스타,첫 번째 앨범 폭망 후 장민호에게 나타난 은인! ＂콘셉트를 바꾸는 게 어때?＂,2020.04.09,14,예능,0
2940,"43,395",204,https://tv.naver.com/v/13275166/list/67096,하트시그널 시즌3,"[4회 예고] 우리들의 첫 데이트, 기다리는 그 사람이 걸어올까요?",2020.04.09,14,예능,0
2941,"13,571",39,https://tv.naver.com/v/13273291/list/67096,리그 오브 레전드 네이버스포츠,APK vs GEN 2세트,2020.04.09,14,기타,0
2942,"45,919",73,https://tv.naver.com/v/13275696/list/67096,이건의 발품스토리 TV,[간밤현지1면]'영국 언론 도배' 손흥민 군인 합성 사진 '팩트체크!',2020.04.09,14,스포츠,1
2943,"100,194","5,278",https://tv.naver.com/v/13264701/list/67096,라디오스타,[선공개] 임영웅이 밝히는 '팬심저격'의 비밀?!,2020.04.09,14,예능,0
2944,"26,297",276,https://tv.naver.com/v/13274652/list/67096,라디오스타,운명처럼 트로트를 만난 장민호 ＂트로트 아니면 하지 말아야지!＂,2020.04.09,14,예능,0
2945,"14,943",100,https://tv.naver.com/v/13275162/list/67096,하트시그널 시즌3,천천히... 그리고 섬세하게! 0표 남 의동이 지현에게 움직이기 시작했다?!,2020.04.09,14,예능,0
2946,"97,833",174,https://tv.naver.com/v/13274642/list/67096,백종원의 골목식당,"백종원, 치킨바비큐×불막창집의 확 달라진 주방에 ‘감탄사 연발’",2020.04.09,14,예능,0
2947,"29,866",939,https://tv.naver.com/v/13274580/list/67096,라디오스타,＂가수 안 하려고 했어요.＂ 생계를 위해 겸임 교수를 했던 영탁,2020.04.09,14,예능,0
2948,"33,276",996,https://tv.naver.com/v/13275075/list/67096,라디오스타,얼떨결에 비혼 선언을 한 영탁?! ＂이거 언제까지 지켜야...ㅠㅠ＂,2020.04.09,14,예능,0
2949,"36,295",161,https://tv.naver.com/v/13274817/list/67096,하트시그널 시즌3,나를 알아봐 준 의동 VS 외적인 이상형 한결! 민재의 선택은? (ft. 몰표 예상 인물),2020.04.09,14,예능,0
2950,"38,429",196,https://tv.naver.com/v/13273836/list/67096,하트시그널 시즌3,의동과 똑같이 '민트초코 맛 아이스크림'을 선택한 지현...? (ft. 희귀 취향),2020.04.09,14,예능,0
2951,"6,093",25,https://tv.naver.com/v/13278793/list/67096,맛 좀 보실래요,"심이영, 기회 달라는 서하준 향해 ‘단호한 거절!’ (ft. 서도영의 자신감♥)",2020.04.09,14,드라마,0
2952,"104,511",225,https://tv.naver.com/v/13272023/list/67096,SPOTV,[박지성 최고의 순간7] 풀럼 vs 맨유 경기 하이라이트,2020.04.09,14,스포츠,0
2953,"23,514",725,https://tv.naver.com/v/13275165/list/67096,라디오스타,자주 격렬하게 코 파는 영탁 ＂비염 때문에...👃👆＂,2020.04.09,14,예능,0
2954,"4,535",25,https://tv.naver.com/v/13279201/list/67096,KIA타이거즈,타이거즈의 훈련은 멈추지 않는다,2020.04.09,14,스포츠,0
2955,"23,972",26,https://tv.naver.com/v/13272923/list/67096,SPOTV,[박지성 최고의 순간8] 첼시 vs 맨유 경기 하이라이트,2020.04.09,14,스포츠,0
2956,"104,779","5,547",https://tv.naver.com/v/13180420/list/67096,신청곡을 불러드립니다-사랑의 콜센타,✧낭만 가객✧ 김호중 ‘낭만에 대하여’ ♬,2020.04.09,14,예능,0
2957,"10,293",11,https://tv.naver.com/v/13278875/list/67096,맛 좀 보실래요,"[109회 예고] 최우석×김정화, 이혼하나?!",2020.04.09,14,드라마,0
